ubigeo,department,province,district,total_populated_centers,matched_centers,unmatched_centers,coverage_share,mean_distance_km,median_distance_km,p90_distance_km,max_distance_km,share_over_10km,share_over_20km,share_over_30km,coverage_component,distance_component,remote_tail_component,q2_settlement_access_score,q2_access_level,rank_best_to_worst,rank_worst_to_best
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,116.0,116.0,0.0,1.0,31.084867960417274,31.3128969295598,39.82555077840122,50.21320015324379,1.0,0.9568965517241379,0.603448275862069,1.0,0.418821234598451,0.39655172413793105,0.412140381460295,Low availability,1470,402
010107,AMAZONAS,CHACHAPOYAS,GRANADA,13.0,13.0,0.0,1.0,30.46431577127324,30.400922136145947,31.34170154244131,33.17292609390617,1.0,1.0,0.6153846153846154,1.0,0.4238115637427242,0.3846153846153846,0.4120527100045223,Low availability,1471,401
021405,ANCASH,OCROS,COCHAS,35.0,35.0,0.0,1.0,30.089828902785015,31.88779645285958,37.218072191324204,42.19729380925815,1.0,0.9428571428571428,0.6,1.0,0.4157472525869662,0.4,0.4110230768108763,Low availability,1472,400
050604,AYACUCHO,LUCANAS,CARMEN SALCEDO,63.0,63.0,0.0,1.0,32.17604708620186,32.97062406937553,38.61219528078276,40.34413387735641,1.0,0.9841269841269841,0.5873015873015873,1.0,0.4101005941274086,0.4126984126984127,0.41087993969870984,Low availability,1473,399
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,76.0,76.0,0.0,1.0,36.234122285274395,36.86511362573831,67.04303910628855,78.91808866998639,0.8552631578947368,0.6578947368421053,0.5526315789473685,1.0,0.39118210949810184,0.4473684210526315,0.4080380029644607,Low availability,1474,398
221004,SAN MARTIN,TOCACHE,SHUNTE,24.0,24.0,0.0,1.0,31.06416570250772,31.06902337270441,36.56040262893616,45.966371344665724,1.0,1.0,0.625,1.0,0.4201417795694916,0.375,0.4065992456986441,Low availability,1475,397
040803,AREQUIPA,LA UNION,CHARCANA,43.0,43.0,0.0,1.0,31.462776670478004,31.203991251234406,36.18942019740173,38.07278047622381,1.0,1.0,0.627906976744186,1.0,0.4194097093809167,0.37209302325581395,0.40521470354338585,Low availability,1476,396
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,57.0,57.0,0.0,1.0,31.245595886530474,33.90917112523624,37.07612879433656,37.62444104569472,1.0,1.0,0.5964912280701754,1.0,0.40535007122049915,0.4035087719298246,0.40479768143329675,Low availability,1477,395
080908,CUSCO,LA CONVENCION,SANTA TERESA,159.0,159.0,0.0,1.0,32.13579887303728,33.47200646125755,43.17109260352594,47.645524020452825,1.0,0.8805031446540881,0.6037735849056604,1.0,0.4075467141336355,0.39622641509433965,0.4041506244218467,Low availability,1478,394
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,206.0,206.0,0.0,1.0,32.74628338875073,31.949548154874435,41.06931680270587,46.01718826360217,1.0,1.0,0.6262135922330098,1.0,0.41542026814787114,0.37378640776699024,0.40293011003360685,Low availability,1479,393
200801,PIURA,SECHURA,SECHURA,64.0,64.0,0.0,1.0,36.81949460724354,37.56528463251955,68.82055143830095,74.86713255438224,0.6875,0.671875,0.5625,1.0,0.3879883626989217,0.4375,0.4028418538892452,Low availability,1480,392
080912,CUSCO,LA CONVENCION,VILLA VIRGEN,14.0,14.0,0.0,1.0,33.344964715323265,36.857769411800675,44.2410011123799,48.03737252072641,1.0,1.0,0.5714285714285714,1.0,0.3912159213152946,0.4285714285714286,0.4024225734921347,Low availability,1481,391
210310,PUNO,CARABAYA,USICAYOS,202.0,202.0,0.0,1.0,31.324562575472804,33.09995441645315,40.27703454207083,46.03143821459182,1.0,0.8960396039603961,0.6188118811881188,1.0,0.4094382375452751,0.3811881188118812,0.40096320192525686,Low availability,1482,390
250201,UCAYALI,ATALAYA,RAIMONDI,214.0,214.0,0.0,1.0,34.055255108048264,35.74437858384751,57.59413256883692,150.08295165973132,0.8504672897196262,0.677570093457944,0.5887850467289719,1.0,0.3964192215642459,0.4112149532710281,0.4008579410762806,Low availability,1483,389
022005,ANCASH,YUNGAY,QUILLO,119.0,119.0,0.0,1.0,30.830330683280003,31.522257401836484,35.64129552449351,36.97772492156967,1.0,0.9915966386554622,0.6386554621848739,1.0,0.4176955000826621,0.3613445378151261,0.4007902114024013,Low availability,1484,388
061303,CAJAMARCA,SANTA CRUZ,CATACHE,83.0,83.0,0.0,1.0,30.64231858868624,30.93733676148088,34.849418348915734,35.91659574515232,1.0,0.9879518072289156,0.6506024096385542,1.0,0.4208590277183385,0.3493975903614458,0.39942059651127065,Low availability,1485,387
151031,LIMA,YAUYOS,TUPE,39.0,39.0,0.0,1.0,34.33857661762549,37.587078908250334,42.956501381388236,46.11225532328706,1.0,1.0,0.5897435897435898,1.0,0.38788988371710276,0.41025641025641024,0.394599841678895,Low availability,1486,386
040807,AREQUIPA,LA UNION,QUECHUALLA,45.0,45.0,0.0,1.0,31.16313662267756,31.361470126975266,36.2217724363455,39.02636391199529,1.0,1.0,0.6666666666666666,1.0,0.4185594073032226,0.33333333333333337,0.39299158511225585,Low availability,1487,385
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,56.0,56.0,0.0,1.0,31.419760370249445,32.10918112099351,38.37790284092081,40.35650765171452,1.0,1.0,0.6607142857142857,1.0,0.4145778192903943,0.3392857142857143,0.3919901877889903,Low availability,1488,384
160505,LORETO,REQUENA,MAQUIA,73.0,73.0,0.0,1.0,34.28032601790867,35.92001358767612,49.99422747876759,63.36132907667874,0.9863013698630136,0.8356164383561644,0.6164383561643836,1.0,0.3955880233146599,0.3835616438356164,0.3919801094709468,Low availability,1489,383
010505,AMAZONAS,LUYA,CONILA,22.0,22.0,0.0,1.0,31.387948521031056,30.890917647117373,35.93262236859549,37.18850263043557,1.0,1.0,0.6818181818181818,1.0,0.4211125605993886,0.31818181818181823,0.39023333787411746,Low availability,1490,382
200409,PIURA,MORROPON,SANTO DOMINGO,61.0,61.0,0.0,1.0,31.03067854794899,31.991453466920596,36.043114989698935,37.762794514180115,1.0,1.0,0.6721311475409836,1.0,0.41519872213935005,0.3278688524590164,0.38899976123524993,Low availability,1491,381
020804,ANCASH,CASMA,YAUTAN,90.0,90.0,0.0,1.0,32.14621061945386,33.64794739518804,37.92452758746391,40.198468346143024,1.0,0.9888888888888889,0.6555555555555556,1.0,0.4066593237387526,0.34444444444444444,0.3879948599504601,Low availability,1492,380
230111,TACNA,TACNA,LA YARADA LOS PALOS,61.0,61.0,0.0,1.0,31.176919924586535,32.736755044535656,36.2898730465136,37.74867516637026,1.0,0.9672131147540983,0.6721311475409836,1.0,0.4113047667834385,0.3278688524590164,0.3862739924861119,Low availability,1493,379
050705,AYACUCHO,PARINACOCHAS,PULLO,212.0,212.0,0.0,1.0,34.77551353579439,34.54420104216146,47.39410145427372,52.29841139696511,1.0,0.9622641509433962,0.6509433962264151,1.0,0.40220772166327257,0.34905660377358494,0.3862623862963662,Low availability,1494,378
080305,CUSCO,ANTA,HUAROCONDO,84.0,84.0,0.0,1.0,33.39773118486869,33.577416914617075,39.520965193481544,49.10646208952331,1.0,1.0,0.6666666666666666,1.0,0.4070145148390346,0.33333333333333337,0.3849101603873242,Low availability,1495,377
160104,LORETO,MAYNAS,INDIANA,64.0,64.0,0.0,1.0,38.92509435176963,36.418459198009636,55.62118001934722,60.85254501399876,1.0,0.96875,0.640625,1.0,0.3932504729245063,0.359375,0.3830878310471544,Low availability,1496,376
020905,ANCASH,CORONGO,LA PAMPA,10.0,10.0,0.0,1.0,31.277054824989165,31.81406009224058,32.443015116176554,34.22027869787225,1.0,1.0,0.7,1.0,0.41613850278589215,0.30000000000000004,0.38129695195012453,Low availability,1497,375
100801,HUANUCO,PACHITEA,PANAO,176.0,176.0,0.0,1.0,31.2170397426886,32.389932317392955,37.98439488790073,41.128729159340814,1.0,0.9090909090909091,0.6931818181818182,1.0,0.4131059858267231,0.30681818181818177,0.3812196446241607,Low availability,1498,374
150709,LIMA,HUAROCHIRI,HUAROCHIRI,70.0,70.0,0.0,1.0,31.253059121291834,32.31090993914773,37.80083209071454,39.80734756278896,1.0,1.0,0.7,1.0,0.4135190041444653,0.30000000000000004,0.37946330290112573,Low availability,1499,373
151006,LIMA,YAUYOS,CACRA,45.0,45.0,0.0,1.0,35.15253618222518,37.45654565436413,42.748968471556346,43.67521932720357,1.0,0.9777777777777777,0.6444444444444445,1.0,0.3884805405135934,0.3555555555555555,0.378603045026182,Very low availability,1500,372
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,31.0,31.0,0.0,1.0,32.03833692321458,31.786857490188837,35.789256418475674,36.14885737079317,1.0,1.0,0.7096774193548387,1.0,0.41628306370184676,0.29032258064516125,0.3784949187848411,Very low availability,1501,371
210208,PUNO,AZANGARO,MUÃANI,95.0,95.0,0.0,1.0,32.766498510632935,32.348926303316055,40.72548598319642,48.317582360460925,1.0,1.0,0.7052631578947368,1.0,0.4133201856796479,0.2947368421052632,0.3777451826073325,Very low availability,1502,370
080304,CUSCO,ANTA,CHINCHAYPUJIO,192.0,192.0,0.0,1.0,33.59685731658962,34.0091021220062,39.26589285812694,41.34251711872208,1.0,1.0,0.6875,1.0,0.40485180648278696,0.3125,0.37714626453795086,Very low availability,1503,369
050505,AYACUCHO,LA MAR,CHUNGUI,73.0,73.0,0.0,1.0,33.60150803287284,33.372893856040626,41.241228492720396,43.59267627668002,1.0,1.0,0.6986301369863014,1.0,0.4080486032161875,0.3013698630136986,0.3760449811554408,Very low availability,1504,368
210304,PUNO,CARABAYA,COASA,147.0,147.0,0.0,1.0,37.705074588019066,34.79665618655873,57.000842796853284,62.998625676986414,1.0,0.9591836734693877,0.6938775510204082,1.0,0.40097405438273337,0.30612244897959184,0.3725185727617909,Very low availability,1505,367
100507,HUANUCO,HUAMALIES,MONZON,116.0,116.0,0.0,1.0,34.21970791365446,37.330939183399174,46.40922195467135,50.50233958889989,0.9913793103448276,0.8706896551724138,0.6724137931034483,1.0,0.3890507997009325,0.3275862068965517,0.3706114218596182,Very low availability,1506,366
040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,53.0,53.0,0.0,1.0,32.999114354109196,32.505830897641836,40.81675525222222,53.089995153054524,1.0,1.0,0.7358490566037735,1.0,0.41250199510156715,0.26415094339622647,0.36799667958996496,Very low availability,1507,365
140203,LAMBAYEQUE,FERREÃAFE,INCAHUASI,150.0,150.0,0.0,1.0,33.054090909655955,33.081731582898826,39.12865930917022,41.60152283086091,1.0,1.0,0.74,1.0,0.4095314123550239,0.26,0.3646719886485167,Very low availability,1508,364
080206,CUSCO,ACOMAYO,RONDOCAN,98.0,98.0,0.0,1.0,33.22441852261831,33.588031015705795,38.94344994274484,41.4795574332745,1.0,1.0,0.7346938775510204,1.0,0.40696101599954737,0.26530612244897955,0.364464547934377,Very low availability,1509,363
080805,CUSCO,ESPINAR,PALLPATA,300.0,300.0,0.0,1.0,35.98918093040879,36.73743123776434,49.55835290582282,55.403695239612375,1.0,0.9366666666666666,0.7,1.0,0.3917708790290404,0.30000000000000004,0.3642396153203283,Very low availability,1510,362
020901,ANCASH,CORONGO,CORONGO,42.0,42.0,0.0,1.0,32.20474156772165,31.560987516592238,35.88244003940569,37.656571518426915,1.0,1.0,0.7619047619047619,1.0,0.41748804218648994,0.23809523809523814,0.3636702009591144,Very low availability,1511,361
080204,CUSCO,ACOMAYO,MOSOC LLACTA,21.0,21.0,0.0,1.0,31.63718526452778,31.8812557149377,32.99795152981114,36.034110044484905,1.0,1.0,0.7619047619047619,1.0,0.4157819227192324,0.23809523809523814,0.3624759173320341,Very low availability,1512,360
081104,CUSCO,PAUCARTAMBO,COLQUEPATA,139.0,139.0,0.0,1.0,33.57970917622657,33.21844016734322,40.36697733167212,43.36257335787263,1.0,1.0,0.7482014388489209,1.0,0.40883362209552754,0.2517985611510791,0.36172310381219297,Very low availability,1513,359
211208,PUNO,SANDIA,YANAHUAYA,35.0,35.0,0.0,1.0,34.31933679341025,33.77017487492486,44.28375069963764,48.0060034120933,1.0,1.0,0.7428571428571429,1.0,0.4060454956244499,0.2571428571428571,0.361374704079972,Very low availability,1514,358
060302,CAJAMARCA,CELENDIN,CHUMUCH,25.0,25.0,0.0,1.0,32.775867623354166,32.48981932503056,37.40770507037633,38.426711201871875,1.0,1.0,0.76,1.0,0.41258531288799327,0.24,0.36080971902159525,Very low availability,1515,357
040128,AREQUIPA,AREQUIPA,YURA,90.0,90.0,0.0,1.0,33.66085685440043,36.81847962816447,43.18199544941797,47.12643197185975,0.9777777777777777,0.9111111111111111,0.7111111111111111,1.0,0.3913969179127631,0.28888888888888886,0.3606445092056008,Very low availability,1516,356
030303,APURIMAC,ANTABAMBA,HUAQUIRCA,116.0,116.0,0.0,1.0,36.47715338977863,35.64630162164751,47.25260974902575,54.81498501699181,1.0,1.0,0.7241379310344828,1.0,0.3968851043713254,0.27586206896551724,0.36057819374958294,Very low availability,1517,355
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,70.0,70.0,0.0,1.0,31.513622158140286,31.650690031095177,34.28822164726018,36.28953000628125,1.0,1.0,0.7714285714285715,1.0,0.4170084966523776,0.22857142857142854,0.36047737622809284,Very low availability,1518,354
021802,ANCASH,SANTA,CACERES DEL PERU,183.0,183.0,0.0,1.0,33.577234018357366,34.00618911034172,39.46036647074403,43.71297171016878,1.0,1.0,0.7431693989071039,1.0,0.40486631087905767,0.2568306010928961,0.3604555979432092,Very low availability,1519,353
080602,CUSCO,CANCHIS,CHECACUPE,186.0,186.0,0.0,1.0,36.02923670910852,35.75208375953812,48.10684595710912,52.083613909383,1.0,0.9946236559139785,0.7258064516129032,1.0,0.39638267332625854,0.27419354838709675,0.35972593584450996,Very low availability,1520,352
210111,PUNO,PUNO,PICHACANI,451.0,451.0,0.0,1.0,41.76811250789782,37.99205047832988,64.47732901907493,73.8753801883536,1.0,0.9733924611973392,0.70509977827051,1.0,0.38607004076392537,0.29490022172949004,0.3587190950535948,Very low availability,1521,351
150712,LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS,28.0,28.0,0.0,1.0,34.17396582707853,34.007360780313235,42.61545230521426,43.99622867538533,1.0,1.0,0.75,1.0,0.4048604767835613,0.25,0.3584023337484929,Very low availability,1522,350
040108,AREQUIPA,AREQUIPA,LA JOYA,65.0,65.0,0.0,1.0,34.11400092719464,32.41146916326112,39.826459126293436,40.65673273711244,1.0,1.0,0.7692307692307693,1.0,0.41299359085737086,0.23076923076923073,0.35832628283092877,Very low availability,1523,349
080807,CUSCO,ESPINAR,SUYCKUTAMBO,189.0,189.0,0.0,1.0,34.74211552620651,33.49675662750268,42.95262624320733,51.628550592007315,1.0,1.0,0.7619047619047619,1.0,0.40742160873992217,0.23809523809523814,0.35662369754651696,Very low availability,1524,348
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,49.0,49.0,0.0,1.0,32.45875179191752,32.469760830809854,38.23227906896702,43.09110658361293,1.0,1.0,0.7755102040816326,1.0,0.41268974545443127,0.22448979591836737,0.3562297605936121,Very low availability,1525,347
021202,ANCASH,HUAYLAS,HUALLANCA,31.0,31.0,0.0,1.0,33.574184623750334,35.502949598744756,38.55016428327471,41.14701046316247,1.0,1.0,0.7419354838709677,1.0,0.3975682996070231,0.25806451612903225,0.3557171645636258,Very low availability,1526,346
090613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,290.0,290.0,0.0,1.0,33.45212530305337,34.17919286486264,39.626814223489056,45.13966853202153,1.0,1.0,0.7655172413793103,1.0,0.4040069806840684,0.23448275862068968,0.35314971406505474,Very low availability,1527,345
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,69.0,69.0,0.0,1.0,37.485908591516974,38.093119562828676,50.19978034211018,56.132013664610106,1.0,0.9565217391304348,0.7391304347826086,1.0,0.38561880829091555,0.26086956521739135,0.34819403536885823,Very low availability,1528,344
160604,LORETO,UCAYALI,PAMPA HERMOSA,31.0,31.0,0.0,1.0,43.28571661504516,44.67134514532118,66.37695208828671,69.84078106886544,1.0,0.8387096774193549,0.6774193548387096,1.0,0.35850943816420944,0.32258064516129037,0.3477308002633337,Very low availability,1529,343
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,10.0,10.0,0.0,1.0,42.63569078699878,42.322713096334475,70.77422896786105,76.69890602703558,1.0,0.8,0.7,1.0,0.36771192404045594,0.30000000000000004,0.34739834682831916,Very low availability,1530,342
040125,AREQUIPA,AREQUIPA,VITOR,77.0,77.0,0.0,1.0,32.12356457517761,31.65825021413999,34.41246051135398,37.38829100594242,1.0,1.0,0.8181818181818182,1.0,0.41696814047630626,0.18181818181818177,0.3464231528788689,Very low availability,1531,341
030701,APURIMAC,GRAU,CHUQUIBAMBILLA,132.0,132.0,0.0,1.0,34.90567389338784,35.815704998020315,41.440834264247876,44.62457394539166,1.0,1.0,0.7727272727272727,1.0,0.39608118891791666,0.2272727272727273,0.34543865042435984,Very low availability,1532,340
200403,PIURA,MORROPON,CHALACO,81.0,81.0,0.0,1.0,31.925205370408964,32.46449367825923,35.90872728084513,38.19090153076306,1.0,1.0,0.8148148148148148,1.0,0.41271717873841374,0.18518518518518523,0.3444575806724452,Very low availability,1533,339
050602,AYACUCHO,LUCANAS,AUCARA,175.0,175.0,0.0,1.0,38.41483928010623,38.049509605366694,50.67397696407866,60.21180099044824,1.0,1.0,0.7542857142857143,1.0,0.38581336581060677,0.24571428571428566,0.3437836417817104,Very low availability,1534,338
021501,ANCASH,PALLASCA,CABANA,109.0,109.0,0.0,1.0,32.18299773587213,32.71099441164008,34.42707968196573,35.34651445810004,1.0,1.0,0.8165137614678899,1.0,0.41143791624635706,0.1834862385321101,0.34305241293208294,Very low availability,1535,337
120810,JUNIN,YAULI,YAULI,95.0,95.0,0.0,1.0,35.292364694483176,34.21697295078295,42.97891459829806,44.29039076129158,1.0,1.0,0.8,1.0,0.40381988476723996,0.19999999999999996,0.3426739193370679,Very low availability,1536,336
120802,JUNIN,YAULI,CHACAPALPA,149.0,149.0,0.0,1.0,33.64924628281423,32.40645983157071,39.2952525284852,44.209014001016506,1.0,1.0,0.825503355704698,1.0,0.41301972673641607,0.17449664429530198,0.34146280200408186,Very low availability,1537,335
010513,AMAZONAS,LUYA,OCUMAL,52.0,52.0,0.0,1.0,33.27388823770769,33.98735474703694,36.62187150774698,38.864657737013665,1.0,1.0,0.8076923076923077,1.0,0.4049601196191648,0.1923076923076923,0.34116439142572297,Very low availability,1538,334
030708,APURIMAC,GRAU,PROGRESO,43.0,43.0,0.0,1.0,33.8241202351066,33.59393503340333,37.958576299829986,42.50216289496318,1.0,1.0,0.813953488372093,1.0,0.40693126475868036,0.18604651162790697,0.34066583881944834,Very low availability,1539,333
021010,ANCASH,HUARI,PAUCAS,47.0,47.0,0.0,1.0,33.00871026922165,32.50190981419889,37.45831447771889,39.22269551306327,1.0,1.0,0.8297872340425532,1.0,0.41252239516143685,0.17021276595744683,0.33982950640023984,Very low availability,1540,332
160107,LORETO,MAYNAS,NAPO,106.0,106.0,0.0,1.0,55.964876539325694,47.75661981194587,107.14168310223062,232.66098090995234,0.9622641509433962,0.8301886792452831,0.6792452830188679,1.0,0.3471148626800419,0.3207547169811321,0.3392068189703689,Very low availability,1541,331
081301,CUSCO,URUBAMBA,URUBAMBA,57.0,57.0,0.0,1.0,33.66272946286574,32.50695177431521,38.52820343049181,41.75089971601556,1.0,1.0,0.8421052631578947,1.0,0.4124961640012742,0.1578947368421053,0.33611573585352356,Very low availability,1542,330
151012,LIMA,YAUYOS,HONGOS,17.0,17.0,0.0,1.0,34.57572252334618,34.12583473006081,38.84778098023058,40.396616928660045,1.0,1.0,0.8235294117647058,1.0,0.4042715653509118,0.17647058823529416,0.3359312722162265,Very low availability,1543,329
080909,CUSCO,LA CONVENCION,VILCABAMBA,273.0,273.0,0.0,1.0,36.971796712046505,37.42218993880621,48.50719487051341,58.628370611654034,1.0,0.9084249084249084,0.7875457875457875,1.0,0.38863633178713963,0.21245421245421248,0.33578169598726143,Very low availability,1544,328
010512,AMAZONAS,LUYA,OCALLI,49.0,49.0,0.0,1.0,32.56494125276437,32.09084422220204,36.18041565268659,37.166710247879855,1.0,1.0,0.8571428571428571,1.0,0.41467438391923483,0.1428571428571429,0.3331292116006072,Very low availability,1545,327
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,76.0,76.0,0.0,1.0,36.80253590507414,38.612359576590066,44.55754097192985,46.98572539539981,1.0,1.0,0.7894736842105263,1.0,0.383318850750077,0.21052631578947367,0.3314810902618959,Very low availability,1546,326
160103,LORETO,MAYNAS,FERNANDO LORES,154.0,154.0,0.0,1.0,42.48551578349293,43.046797335697704,60.37544457860611,80.68037197410057,1.0,0.8961038961038961,0.7467532467532467,1.0,0.36482264512712026,0.2532467532467533,0.33134987756301015,Very low availability,1547,325
210707,PUNO,LAMPA,PARATIA,125.0,125.0,0.0,1.0,37.088364591756466,36.97051124337508,47.78363926097926,54.81835072309295,1.0,1.0,0.808,1.0,0.3906975934831274,0.19199999999999995,0.3310883154381891,Very low availability,1548,324
